Shipment_ID,Transport,Department,Pickup_time,Pickup_date,Delivery_time,Delivery_date,Collection_Name,Collection_City,Collection_Address,Collection_Postal_Code,Collection_Country,Delivery_Name,Delivery_City,Delivery_Address,Delivery_Postal_Code,Delivery_Country,Weight,Volume,Ldm,Content,Units,Unit_type,Hazardous,Cost,Finance_Department,Incoterm,Customer,Loading_Instructions,Customer_Reference,Additional_Information,Services,min_temperature,max_temperature,stops
NAESJ-DRPAU,,NAESJ,00:01-23:59,2026-02-06,06:00-06:00,2026-02-06,OBO BETTERMANN APS,BRØNDBY,BANEMARKSVEJ 80,2605.0,DK,LM SCM CENTER KOLDING LEMVIGH MÜLL,KOLDING,NORDAGER 1-3 VAREMODTAGELSE,6000.0,DK,1201,9.6,6.0,DIVERSE,2,CLL,False,1400.0,NAESJ,DAP,OBO BETTERMANN APS,,,,,-99.0,99.0,
NAESJ-DRUOU,,NAESJ,09:25-09:25,2026-01-26,07:00-15:30,2026-01-26,STOK EMBALLAGE K/S,MIDDELFART,FALSTERVEJ 11 DK-5500 MIDDELFART,5500.0,DK,SAINT-GOBAIN ECOPHON,NÆSTVED,FISKERHUSVEJ 47 DK-4700 NÆSTVED,4700.0,DK,2877,0.0,8.0,EMBALLAGE,7,PLL,False,4500.0,NAESJ,DAP,STOK EMBALLAGE K/S,,,,,-99.0,99.0,
NAESJ-DRGRR,,NAESJ,00:01-23:59,2026-02-02,00:01-23:59,2026-02-02,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,DK,XL-BYG BREJNHOLT BJERGMARK A/S,SKIBBY,HOVEDGADEN 1A POSTBOKS 100 DK-4050 SKIBBY,4050.0,DK,2572,4.58,0.0,UNSPECIFIED GOODS,0,PLL,False,3000.0,NAESJ,DAP,DLH A/S,,,,,-99.0,99.0,
NAESJ-DRWE6,,NAESJ,16:00-23:59,2026-02-03,12:00-12:00,2026-02-03,PLASTMO A/S,RINGSTED,ODINSVEJ 9-11 INDKØRSEL C,4100.0,DK,"DAVIDSEN NORD A/S, LØKKEN",LØKKEN,INDUSTRIVEJ 9-11 DK-9480 LØKKEN,9480.0,DK,1,0.0,0.0,BØJNING PVC 90 MM 45,1,CLL,False,1100.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
NAESJ-DR5R4,,NAESJ,00:01-00:01,2026-02-03,23:59-23:59,2026-02-02,CHRISCO A/S,KØGE,SANDVADSVEJ 3 DK-4600 KØGE,4600.0,DK,COOP NON FOOD CENTER,ODENSE S,HESTEHAVEN 51,5260.0,DK,874,4.461,1.6,CHRISCO ANDESPYD,4,PLL,False,800.0,NAESJ,DAP,CHRISCO A/S,,,,,-99.0,99.0,
NAESJ-DRNJH,,NAESJ,00:01-23:59,2026-02-05,23:59-23:59,2026-02-04,STOK EMBALLAGE K/S,MIDDELFART,FALSTERVEJ 11 DK-5500 MIDDELFART,5500.0,DK,NEO NOIR APS,HELSINGØR,KLOSTERMOSEVEJ 101 DK-3000 HELSINGØR,3000.0,DK,516,0.0,2.0,EMBALLAGE,4,PLL,False,2600.0,NAESJ,DAP,STOK EMBALLAGE K/S,,,,,-99.0,99.0,
NAESJ-DRP8B,,NAESJ,00:01-23:59,2026-02-03,00:01-23:59,2026-02-03,SAFEROAD DALUISO A/S,ODENSE SV,HVIDKÆRVEJ 33 DK-5250 ODENSE SV,5250.0,DK,FRB. GARTNER- & VEJSERVICE,FREDERIKSBERG,SKELLET 27A BYGNING B10,2000.0,DK,200,0.936,1.0,STANDERE+GALGE FRB,1,CLL,False,2100.0,NAESJ,DAP,SAFEROAD DALUISO A/S,,,,,-99.0,99.0,
NAESJ-DRUVH,,NAESJ,00:01-23:59,2026-02-05,23:59-23:59,2026-02-04,SAFEROAD DALUISO A/S,ODENSE SV,HVIDKÆRVEJ 33 DK-5250 ODENSE SV,5250.0,DK,SAFEROAD A/S,GREVE,AGENAVEJ 31 ATT: MARIA STORM / VD,2670.0,DK,155,1.746,1.3,LG 2X33X275,2,CLL,False,2200.0,NAESJ,DAP,SAFEROAD DALUISO A/S,,,,,-99.0,99.0,
NAESJ-DR85V,,NAESJ,00:01-23:59,2026-01-27,00:01-23:59,2026-02-03,RTC,BRØNDBY,ABILDAGER 8 DK-2605 BRØNDBY,2605.0,DK,ILVA A/S,VEJLE,SADELMAGERVEJ 2 DK-7100 VEJLE,7100.0,DK,1,0.0,13.6,PALLER,1,LOAD,False,2400.0,NAESJ,DAP,RTC,,,,,-99.0,99.0,
NAESJ-DRH1T,,NAESJ,00:01-23:59,2026-02-05,00:01-23:59,2026-02-05,Søren larsen,KØGE,Sleipnersvej 2,4600.0,DK,DSV SUB WAREHOUSE,HORSENS,MOSSVEJ 27 PORT 516-520 DK-8700 HORSENS,8700.0,DK,500,0.0,0.4,MEL/GRYN,1,EUR,False,1100.0,NAESJ,DAP,Søren larsen,,,,,-99.0,99.0,
NAESJ-DRPRW,,NAESJ,00:01-23:59,2026-01-28,00:01-23:59,2026-01-28,TWC WINE APS,ESPERGÆRDE,BYBJERGVEJ 13,3060.0,DK,NORMAL HORSENS,HORSENS,EGESKOVVEJ 15 DK-8700 HORSENS,8700.0,DK,3200,0.0,2.4,ACTIVE O2,6,PLL,False,1400.0,NAESJ,DAP,TWC WINE APS,,,,,-99.0,99.0,
NAESJ-DR84K,,NAESJ,00:01-23:59,2026-01-29,00:01-23:59,2026-01-29,WET WIPE A/S,VALLENSBAEK NORDMARK,VALLENSBAEKVEJ 65,2625.0,DK,ABENA A/S,AABENRAA,"EGELUND 10, PORT 135 -140",6200.0,DK,14700,70.08,13.6,WIPES,34,PLL,False,2100.0,NAESJ,DAP,WET WIPE A/S,,,,,-99.0,99.0,
NAESJ-DRR1E,,NAESJ,07:00-13:30,2026-01-26,07:00-12:00,2026-01-26,ZEBRA A/S FLYING TIGER COPENHAGEN,GREVE,VENTRUPPARKEN 3 DK-2670 GREVE,2670.0,DK,SMYRIL LINE CARGO DANMARK APS,HIRTSHALS,ERIK SONDRUPSVEJ 10-12 DK-9850 HIRTSHALS,9850.0,DK,1,51.0,13.6,INTERIOR DESIGN,34,PKG,False,3300.0,NAESJ,DAP,ZEBRA A/S FLYING TIGER COPENHAGEN,,,,,-99.0,99.0,
NAESJ-DR58X,,NAESJ,07:00-14:30,2026-02-04,07:00-14:30,2026-02-04,ZEBRA A/S FLYING TIGER COPENHAGEN,GREVE,VENTRUPPARKEN 3 DK-2670 GREVE,2670.0,DK,SMYRIL LINE CARGO DANMARK APS,HIRTSHALS,ERIK SONDRUPSVEJ 10-12 DK-9850 HIRTSHALS,9850.0,DK,2100,21.0,13.6,INTERIOR DESIGN,14,PKG,False,3300.0,NAESJ,DAP,ZEBRA A/S FLYING TIGER COPENHAGEN,,,,,-99.0,99.0,
NAESJ-DR25I,,NAESJ,00:01-23:59,2026-02-06,07:30-15:00,2026-02-06,WET WIPE A/S,VALLENSBAEK NORDMARK,VALLENSBAEKVEJ 65,2625.0,DK,ABENA A/S,AABENRAA,"EGELUND 10, PORT 135 -140",6200.0,DK,3218,14.784,2.8,WIPES,7,PLL,False,1100.0,NAESJ,DAP,WET WIPE A/S,,,,,-99.0,99.0,
NAESJ-DR39M,,NAESJ,00:01-23:59,2026-01-29,00:01-23:59,2026-01-29,HAUGEN-GRUPPEN DENMARK A/S,GREVE,KILDEBRØNDEVEJ 44 F DK-2670 GREVE,2670.0,DK,REITAN DISTRIBUTION A/S,HORSENS,MARSALLE 32 DK-8700 HORSENS,8700.0,DK,10663,0.0,5.2,EUROPALL,13,PLL,False,1900.0,NAESJ,DAP,HAUGEN-GRUPPEN DENMARK A/S,,,,,-99.0,99.0,
NAESJ-DRB86,,NAESJ,00:01-23:59,2026-02-06,07:00-12:00,2026-02-06,OBO BETTERMANN APS,BRØNDBY,BANEMARKSVEJ 80,2605.0,DK,BSB INDUSTRY A/S,VOJENS,LYSBJERGVEJ 8 DK-6500 VOJENS,6500.0,DK,950,1.152,3.0,DIVERSE,1,CLL,False,1200.0,NAESJ,DAP,OBO BETTERMANN APS,,,,,-99.0,99.0,
NAESJ-DRYJQ,,NAESJ,00:01-23:59,2026-02-03,00:01-23:59,2026-02-03,SMURFIT KAPPA DANMARK A/S,KOLDING,JENS HOLMS VEJ 51,6000.0,DK,RHENUS LOGISTICS A/S,KØGE,"RING 1 TIME FØR-KASPER23102960 VÆRFTSVEJ 8-10, PORT 17-18",4600.0,DK,3965,0.0,7.9,,31,PLL,False,4800.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
NAESJ-DRCTT,,NAESJ,00:01-23:59,2026-02-03,00:01-23:59,2026-02-03,SMURFIT KAPPA DANMARK A/S,KOLDING,JENS HOLMS VEJ 51,6000.0,DK,RHENUS LOGISTICS A/S,KØGE,"RING 1 TIME FØR-KASPER23102960 VÆRFTSVEJ 8-10, PORT 17-18",4600.0,DK,4389,0.0,5.3,,13,PLL,False,3900.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
NAESJ-DR9YL,,NAESJ,00:01-23:59,2026-02-03,00:01-23:59,2026-01-28,SMURFIT KAPPA DANMARK A/S,KOLDING,JENS HOLMS VEJ 51,6000.0,DK,RHENUS LOGISTICS A/S,KØGE,"RING 1 TIME FØR-KASPER23102960 VÆRFTSVEJ 8-10, PORT 17-18",4600.0,DK,74,0.0,0.5,,1,PLL,False,2300.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
NAESJ-DRAJ5,,NAESJ,07:00-16:00,2026-02-02,07:00-15:00,2026-02-02,ARDAGH GLASS HOLMEGAARD A/S,HOLMEGAARD,GLASVÆRKSVEJ 10A-  FENSMARK,4684.0,DK,ALBANI BRYGGERIERNE A/S,ODENSE C,TVÆRGADE 2 DK-5100 ODENSE C,5100.0,DK,16484,0.0,13.6,FLASKER,26,PXL,False,1700.0,NAESJ,DAP,ARDAGH GLASS HOLMEGAARD A/S,,,,,-99.0,99.0,
NAESJ-DR4MA,,NAESJ,06:00-14:00,2026-02-05,07:00-13:00,2026-02-05,ARDAGH GLASS HOLMEGAARD A/S,HOLMEGAARD,GLASVÆRKSVEJ 10A-  FENSMARK,4684.0,DK,ALBANI BRYGGERIERNE A/S,ODENSE C,TVÆRGADE 2 DK-5100 ODENSE C,5100.0,DK,16484,0.0,13.6,FLASKER,26,PXL,False,1700.0,NAESJ,DAP,ARDAGH GLASS HOLMEGAARD A/S,,,,,-99.0,99.0,
NAESJ-DR8PV,,NAESJ,12:00-14:00,2026-01-30,07:30-23:59,2026-02-02,ARDAGH GLASS HOLMEGAARD A/S,HOLMEGAARD,GLASVÆRKSVEJ 10A-  FENSMARK,4684.0,DK,ALBANI BRYGGERIERNE A/S,ODENSE C,TVÆRGADE 2 DK-5100 ODENSE C,5100.0,DK,16484,0.0,13.6,FLASKER,26,PXL,False,1700.0,NAESJ,DAP,ARDAGH GLASS HOLMEGAARD A/S,,,,,-99.0,99.0,
NAESJ-DR0XR,,NAESJ,00:01-23:59,2026-02-05,06:00-14:00,2026-02-05,POSTNORD DANMARK,KØGE,ULLSVEJ 1 DK-4600 KØGE,4600.0,DK,PALLEHUSET,VOJENS,VEDSTEDVEJ 7 DK-6500 VOJENS,6500.0,DK,11000,0.0,13.2,PALLER,33,PLL,False,2200.0,NAESJ,DAP,POSTNORD DANMARK,,,,,-99.0,99.0,
NAESJ-DRRUN,,NAESJ,00:01-23:59,2026-01-28,00:01-23:59,2026-01-28,POSTNORD DANMARK,KØGE,ULLSVEJ 1 DK-4600 KØGE,4600.0,DK,FLITTIG.DK APS,KOLDING,ESSEN 16,6000.0,DK,11000,0.0,13.2,PALLER,33,PLL,False,2000.0,NAESJ,DAP,POSTNORD DANMARK,,,,,-99.0,99.0,
NAESJ-DRQ5M,,NAESJ,07:00-15:30,2026-02-05,07:00-14:00,2026-02-05,POSTNORD DANMARK,KØGE,ULLSVEJ 1 DK-4600 KØGE,4600.0,DK,FLITTIG.DK APS,KOLDING,ESSEN 16,6000.0,DK,11000,0.0,13.2,PALLER,33,PLL,False,2000.0,NAESJ,DAP,POSTNORD DANMARK,,,,,-99.0,99.0,
NAESJ-DR10A,,NAESJ,23:00-23:59,2026-02-04,23:59-23:59,2026-02-04,STOK EMBALLAGE K/S,MIDDELFART,FALSTERVEJ 11 DK-5500 MIDDELFART,5500.0,DK,COMMON SENSE,HUMLEBÆK,KROMOSEVEJ 7 DK-3050 HUMLEBÆK,3050.0,DK,347,0.0,1.6,EMBALLAGE,2,PLL,False,2400.0,NAESJ,DAP,STOK EMBALLAGE K/S,,,,,-99.0,99.0,
NAESJ-DR1TW,,NAESJ,07:00-14:00,2026-01-27,07:00-15:30,2026-01-27,LAMMHULTS BIBLIOTEKSDESIGN A/S,HOLSTED,DALBÆKVEJ 1,6670.0,DK,FREDENSBORG BIBLIOTEK,FREDENSBORG,"JERNBANEGADE 3, 1 SAL DK 3380  FREDENSBORG",3380.0,DK,834,3.272,2.3,BIBLIOTEKSINVENTAR,4,PLT,False,3200.0,NAESJ,DAP,LAMMHULTS BIBLIOTEKSDESIGN A/S,,,,,-99.0,99.0,
NAESJ-DR2NE,,NAESJ,20:41-23:59,2026-02-04,08:00-15:00,2026-02-04,SOLARLAB A/S,VIBY J,JENS JUULS VEJ 9 DK-8260 VIBY J,8260.0,DK,033 HEDEGAARDEN,BALLERUP,HEDEPARKEN 9 DK-2750 BALLERUP,2750.0,DK,10000,0.0,13.0,SOLPANELER,1,LOAD,False,8300.0,NAESJ,DAP,SOLARLAB A/S,,,,,-99.0,99.0,
NAESJ-DRW5Z,,NAESJ,00:01-23:59,2026-01-30,00:01-23:59,2026-01-30,DSV ROAD A S,HORSENS,MOSSVEJ 27,8700.0,DK,LIDL CENTRALLAGER KØGE,KØGE,NORDHØJ 8 DK-4600 KØGE,4600.0,DK,5833,0.0,5.2,MEL/GRYN,13,EUR,False,5700.0,NAESJ,DAP,DSV ROAD A S,,,,,-99.0,99.0,
NAESJ-DRKHM,,NAESJ,00:01-23:59,2026-01-26,00:01-23:59,2026-01-26,OBO BETTERMANN APS,BRØNDBY,BANEMARKSVEJ 80,2605.0,DK,SOLAR A/S,VEJEN,INDUSTRIVEJ VEST 39 PORT 41/42,6600.0,DK,10000,0.0,13.6,BLANDET GODS,1,LOAD,False,2200.0,NAESJ,DAP,OBO BETTERMANN APS,,,,,-99.0,99.0,
NAESJ-DRL64,,NAESJ,00:01-23:59,2026-01-28,00:01-23:59,2026-01-28,RDC NORDIC - DIRECT,KOLDING,PLATINVEJ 14 DK-6000 KOLDING,6000.0,DK,MATHIAS - 51934141,BALLERUP,PARKVEJ 4 DK-2750 BALLERUP,2750.0,DK,2236,10.933,0.0,VELUX PRODUCTS,0,CTN,False,2100.0,NAESJ,DAP,RDC NORDIC - DIRECT,,,,,-99.0,99.0,
NAESJ-DRKLG,,NAESJ,00:01-00:01,2026-01-29,23:59-23:59,2026-01-28,SMURFIT KAPPA CORR PRINT,VAMDRUP,KAERMINDEVEJ 4,6580.0,DK,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,DK,24082,38.22,13.6,PAPIRRULLER,12,CLL,False,6600.0,NAESJ,DAP,SMURFIT KAPPA CORR PRINT,,,,,-99.0,99.0,
NAESJ-DRTVO,,NAESJ,10:00-19:00,2026-01-28,08:00-14:00,2026-01-28,AB INBEV DENMARK APS,GREVE,KILDEBRØNDEVEJ 44F DK-2670 GREVE,2670.0,DK,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,DK,2201,3.858,1.2,STELLA ARTOIS 33 CL,3,PLL,False,1300.0,NAESJ,DAP,AB INBEV DENMARK APS,,,,,-99.0,99.0,
NAESJ-DR253,,NAESJ,00:01-23:59,2026-01-28,00:01-23:59,2026-01-28,DSV ROAD A S,HORSENS,MOSSVEJ 27,8700.0,DK,NORDENS BRØD APS,KASTRUP,KIRSTINEHOJ 2 DK-2770 KASTRUP,2770.0,DK,6913,0.0,4.0,MEL/GRYN,10,EUR,False,5100.0,NAESJ,DAP,DSV ROAD A S,,,,,-99.0,99.0,
NAESJ-DR39B,,NAESJ,00:01-23:59,2026-01-30,00:01-23:59,2026-01-30,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DRWGL,,NAESJ,08:00-14:00,2026-01-26,07:00-14:00,2026-01-26,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DR35J,,NAESJ,07:00-07:00,2026-01-26,07:00-14:00,2026-01-26,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DREQJ,,NAESJ,10:30-23:59,2026-02-06,00:01-23:59,2026-02-06,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
NAESJ-DRICQ,,NAESJ,07:00-21:00,2026-02-03,07:00-15:45,2026-02-03,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DR7XF,,NAESJ,23:59-23:59,2026-02-03,00:01-00:01,2026-02-04,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DRST4,,NAESJ,00:01-23:59,2026-01-23,00:01-23:59,2026-01-23,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
NAESJ-DRJCS,,NAESJ,00:01-23:59,2026-01-23,00:01-23:59,2026-01-23,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
NAESJ-DRNIP,,NAESJ,00:01-23:59,2026-01-30,00:01-23:59,2026-01-30,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DRESZ,,NAESJ,00:01-23:59,2026-01-26,00:01-23:59,2026-01-26,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DR0I1,,NAESJ,00:01-23:59,2026-02-02,00:01-23:59,2026-02-03,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
NAESJ-DROGA,,NAESJ,06:00-11:00,2026-02-05,04:15-23:59,2026-02-05,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DR48Y,,NAESJ,00:01-23:59,2026-02-05,00:01-23:59,2026-02-05,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DR73M,,NAESJ,00:01-23:59,2026-01-30,00:01-23:59,2026-01-30,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DREZF,,NAESJ,00:01-23:59,2026-01-27,00:01-23:59,2026-01-27,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DRQ8D,,NAESJ,00:01-23:59,2026-01-26,00:01-23:59,2026-01-26,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,DK,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,DK,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAESJ-DROXJ,,NAESJ,00:01-23:59,2026-01-27,00:01-23:59,2026-01-27,EUROPEAN HOUSE OF BEDS - DENMARK A,HORSENS,MARSALLÉ 25 DK-8700 HORSENS,8700.0,DK,"BRING GREVE, LOGISTIKCENTER KBH",GREVE,VENTRUPPARKEN 4 DK-2670 GREVE,2670.0,DK,3240,46.374,0.0,SENGE M.M,1,LOAD,False,3000.0,NAESJ,DAP,EUROPEAN HOUSE OF BEDS - DENMARK A,,,,,-99.0,99.0,
NAESJ-DRQN8,,NAESJ,12:00-12:00,2026-01-28,08:00-14:00,2026-01-28,HAUGEN-GRUPPEN DENMARK A/S,GREVE,KILDEBRØNDEVEJ 44F DK-2670 GREVE,2670.0,DK,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,DK,7672,17.527,6.8,NISSIN CUP NOODLES 5,21,PLL,False,2300.0,NAESJ,DAP,HAUGEN-GRUPPEN DENMARK A/S,,,,,-99.0,99.0,
NAESJ-DRSPT,,NAESJ,23:59-23:59,2026-02-05,00:01-23:59,2026-02-04,HAUGEN-GRUPPEN DENMARK A/S,GREVE,KILDEBRØNDEVEJ 44F DK-2670 GREVE,2670.0,DK,COOP NON FOOD CENTER,ODENSE S,HESTEHAVEN 51,5260.0,DK,9421,27.182,8.8,TØRSLEFFS KAMILLETE,39,PLL,False,1500.0,NAESJ,DAP,HAUGEN-GRUPPEN DENMARK A/S,,,,,-99.0,99.0,
NAESJ-DR3SY,,NAESJ,00:01-23:59,2026-02-02,00:01-23:59,2026-02-02,GS NORDIC FOOD PARTNERS A/S,HØJSLEV,ØRSLEVKLOSTERVEJ 58A DK-7840 HØJSLEV,7840.0,DK,ALBERTSLUND TØRVARECENTER,ALBERTSLUND,ROSKILDEVEJ 45 DK-2620 ALBERTSLUND,2620.0,DK,7941,12.599,4.4,ØKO 365 BRUNE RIS 1,11,PLL,False,4700.0,NAESJ,DAP,GS NORDIC FOOD PARTNERS A/S,,,,,-99.0,99.0,
NAESJ-DRDE4,,NAESJ,00:01-23:59,2026-02-04,00:01-23:59,2026-02-04,UNILITE A/S,HOBRO,SNÆBUMVEJ 26 DK-9500 HOBRO,9500.0,DK,PLASTMO A/S,RINGSTED,ODINSVEJ 9-11,4100.0,DK,410,5.391,2.4,10 STK. A-LYS 75X75,3,CLL,False,4600.0,NAESJ,DAP,UNILITE A/S,,,,,-99.0,99.0,
NAESJ-DREMS,,NAESJ,16:00-17:00,2026-02-04,12:00-15:00,2026-02-04,COMMON SENSE JULELAGER 2025,HUMLEBÆK,KROMOSEVEJ 7,3050.0,DK,ILVA VEJLE LAGER,FREDERICIA,VEJLEVEJ 107 DK-7000 FREDERICIA,7000.0,DK,700,13.824,3.6,GAVE ARTIKLER,9,PLL,False,1300.0,NAESJ,DAP,COMMON SENSE JULELAGER 2025,,,,,-99.0,99.0,
NAESJ-DR646,,NAESJ,00:01-23:59,2026-01-30,00:01-23:59,2026-01-30,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,DK,MIDSONA DANMARK A/S,TILST,"BLOMSTERVEJ 8, PORT 31 DK-8381 TILST",8381.0,DK,1369,0.0,3.2,7008008,15,PLL,False,1500.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
NAESJ-DR8ZW,,NAESJ,00:01-23:59,2026-01-30,00:01-23:59,2026-01-30,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,DK,MCBRIDE DENMARK A/S,HAMMEL,ENGLANDSVEJ 12 DK-8450 HAMMEL,8450.0,DK,1169,0.0,2.7,0008127581,7,PLL,False,1400.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
